dataset,seed,proposal,batchExecution,elapsedSeconds,sampling,origin,feasible,FWHM,Inter sample RT tolerance,MS1 noise level,MZ tolerance option,Min consecutive,Min height,Chrom. Threshold,Top-to-edge ratio,MZ tolerance / m/z,MZ tolerance / ppm,Yasin isotope score,Rows (incl. isotopes),Single file rows / %,Rows without isotopes / %,Runtime / s,Total features,Median row height,Cache hit,Row height q10
zenotof-feces-pos,101,19,18,69.0687333,GAUSSIAN,Perturbed,true,0.07256493835097126,0.014978529263112966,17.189797800418212,2.0,9.0,268.0027981769137,0.8103117248875105,2.0150436290340776,0.003,7.0,3035.6236276480595,2784,19.8,0.9,1.348,12934,580.6471862792969,false,300.4502258300781
zenotof-feces-pos,101,20,19,72.5216596,GAUSSIAN,Perturbed,true,0.026574798859655857,0.025419047678400995,13.094208707619893,2.0,3.0,83.98821742033653,0.97,2.0251111208423347,0.003,7.0,2887.2023427471117,8800,31.2,1.8,3.393,31160,202.61428833007812,false,97.14286041259766
zenotof-feces-pos,101,21,20,75.8420868,GAUSSIAN,Perturbed,true,0.034486558853891805,0.03202966561186438,7.0,2.0,8.0,250.96761172225166,0.97,1.5,0.003,7.0,12546.848574780868,2863,13.5,0.6,3.295,14489,547.3809814453125,false,283.4891815185547
zenotof-feces-pos,101,22,21,78.8845359,GAUSSIAN,Evolution,true,0.06173325499186173,0.014053942003661474,8.181136112908218,4.0,3.0,261.12104666017603,0.8122532656244532,1.8406932644672604,0.008,15.0,12937.286881478834,4302,22.6,0.8,3.0,19583,508.4857177734375,false,289.41429138183594
zenotof-feces-pos,101,23,21,78.8847048,GAUSSIAN,Evolution,true,0.09542195666348607,0.009241757958699852,7.0,3.0,6.0,261.52347630859305,0.80658842419779,1.5,0.005,15.0,15062.951248773039,4083,22.3,0.9,0.0,18338,505.9047546386719,true,289.6666564941406
zenotof-feces-pos,101,24,22,81.7989675,GAUSSIAN,Evolution,true,0.04648804728976411,0.014053942003661474,8.181136112908218,4.0,3.0,261.12104666017603,0.8122532656244532,1.9110398967008906,0.008,15.0,12581.69005337713,4264,22.3,0.8,2.882,19484,509.45713806152344,false,289.20001220703125
zenotof-feces-pos,101,25,23,83.0907958,GAUSSIAN,Evolution,true,0.07256493835097126,0.014978529263112966,17.189797800418212,2.0,9.0,268.0027981769137,0.8320175127886155,2.1150436290340777,0.003,7.0,3033.5064047151277,2730,19.7,0.9,1.276,12725,581.0714416503906,false,300.9069366455078
zenotof-feces-pos,101,26,23,83.0908657,GAUSSIAN,Evolution,true,0.09542195666348607,0.009241757958699852,7.0,3.0,6.0,261.52347630859305,0.80658842419779,1.5,0.005,15.0,15062.951248773039,4083,22.3,0.9,0.0,18338,505.9047546386719,true,289.6666564941406
zenotof-feces-pos,101,27,24,86.7803447,GAUSSIAN,Evolution,true,0.07749609765115906,0.022004344500775957,8.002660962981972,2.0,7.0,111.29413804729312,0.97,1.8309535065498768,0.003,7.0,8756.717577301126,5880,21.1,0.8,3.626,25129,268.8333282470703,false,128.3333282470703
zenotof-feces-pos,101,28,25,90.5252761,GAUSSIAN,Evolution,true,0.032389107009851155,0.02260185036580119,7.967149709704721,2.0,5.0,236.15811925433644,0.8906500809363906,1.9538273834464301,0.003,7.0,10290.785613244616,4182,19.9,0.5,3.701,19087,494.92857360839844,false,265.6000061035156
zenotof-feces-pos,101,29,25,90.5254255,GAUSSIAN,Evolution,true,0.0841457982490255,0.008902894520921474,7.0,2.0,9.0,328.35165481218087,0.9045705636312612,2.0240274995642795,0.003,7.0,7203.710956735842,2441,18.4,0.6,0.0,11372,698.4069213867188,true,371.3116760253906
zenotof-feces-pos,101,30,26,93.8021058,GAUSSIAN,Evolution,true,0.026574798859655857,0.01943208802707465,13.094208707619893,3.0,3.0,115.74995557463305,0.97,2.0251111208423347,0.005,15.0,5328.9477785088475,7447,29.3,1.3,3.22,28877,265.5428466796875,false,131.8285675048828
zenotof-feces-pos,101,31,27,97.5871437,GAUSSIAN,Evolution,true,0.09542195666348607,0.009241757958699852,7.0,3.0,6.0,293.2852144628896,0.80658842419779,1.5,0.005,15.0,14193.655772367547,3642,22.1,0.8,3.747,16553,560.8095092773438,false,323.95237731933594
zenotof-feces-pos,101,32,28,99.5112052,GAUSSIAN,Evolution,true,0.061755725010836905,0.020456384507962052,9.283290721236193,2.0,12.0,268.0782548940102,0.8013325876927657,1.5,0.003,7.0,3316.718193120597,2232,22.6,0.4,1.902,9652,548.2412719726562,false,302.4056091308594
zenotof-feces-pos,101,33,29,103.8486555,GAUSSIAN,Evolution,true,0.04732702486217022,0.01959672391902329,7.0,2.0,6.0,198.0,0.85,1.7,0.003,7.0,15386.239613481468,4614,20.2,0.6,4.29,21422,415.1190490722656,false,220.54761505126953
zenotof-feces-pos,101,34,30,108.604968,GAUSSIAN,Evolution,true,0.029799063089746697,0.029021591694083842,7.0,3.0,7.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,26225.126616630623,4760,17.1,0.6,4.709,23583,387.6666717529297,false,211.54761505126953
zenotof-feces-pos,101,35,31,113.8704678,GAUSSIAN,Evolution,true,0.026574798859655857,0.029021591694083842,7.0,3.0,7.0,157.7277815288858,0.9133875039983841,1.5862347615879904,0.005,15.0,26615.11280064332,5733,19.0,0.7,5.203,27358,315.28570556640625,false,175.14285278320312
zenotof-feces-pos,101,36,32,120.9734335,GAUSSIAN,Evolution,true,0.03324459606418007,0.04143123276497836,7.0,2.0,5.0,89.96212981353261,0.86959912163399,1.7254135258269194,0.003,7.0,9339.18291657659,10830,26.9,1.1,6.991,41631,178.82857513427734,false,99.64285659790039
zenotof-feces-pos,101,37,32,120.973608,GAUSSIAN,Evolution,true,0.027721657006781142,0.026351983059807592,7.0,2.0,5.0,104.00715141261665,0.7910898530391762,2.0111555432170674,0.003,7.0,8461.07618744944,9516,30.7,1.1,0.0,34612,212.24285888671875,true,116.4857177734375
zenotof-feces-pos,101,38,33,124.864725,GAUSSIAN,Evolution,true,0.0393027821981672,0.010669249002920395,7.0,2.0,9.0,185.57298713753335,0.8735846837430028,2.2288137652793774,0.003,7.0,8425.695021631833,3926,24.1,0.5,3.853,16411,416.7229461669922,false,209.8657989501953
zenotof-feces-pos,101,39,34,128.000305,GAUSSIAN,Evolution,true,0.030743520395756816,0.04708290058546264,7.0,2.0,5.0,358.4145822334368,0.97,1.8702463250826686,0.003,7.0,11581.55545509343,2584,14.2,0.3,3.11,13272,753.1856994628906,false,404.471435546875
zenotof-feces-pos,101,40,34,128.0004182,GAUSSIAN,Evolution,true,0.03977055673565969,0.02155175385706027,7.0,2.0,5.0,186.56995338299336,0.8439254253696605,1.6857476791825063,0.003,7.0,13655.179852088746,5846,24.7,0.7,0.0,25015,372.2142791748047,true,207.9000015258789
zenotof-feces-pos,101,41,34,128.0004336,GAUSSIAN,Evolution,true,0.034486558853891805,0.03202966561186438,7.0,2.0,8.0,250.96761172225166,0.97,1.5,0.003,7.0,12546.848574780868,2863,13.5,0.6,0.0,14489,547.3809814453125,true,283.4891815185547
zenotof-feces-pos,101,42,35,131.5637636,GAUSSIAN,Evolution,true,0.06173325499186173,0.023943858871353467,8.181136112908218,4.0,4.0,209.22319927032243,0.8122532656244532,1.8606354803804679,0.008,15.0,17161.819335730906,5010,20.1,0.8,3.513,23635,416.8000030517578,false,232.0142822265625
zenotof-feces-pos,101,43,36,134.9891042,GAUSSIAN,Evolution,true,0.06173325499186173,0.023943858871353467,8.181136112908218,3.0,4.0,209.22319927032243,0.8122532656244532,1.8606354803804679,0.005,15.0,17071.954978611666,5011,20.1,0.7,3.383,23611,416.3714294433594,false,231.57142639160156
zenotof-feces-pos,101,44,37,138.4831302,GAUSSIAN,Evolution,true,0.032389107009851155,0.01778972543570921,7.967149709704721,2.0,5.0,236.15811925433644,0.9120459498324507,2.1978529631191925,0.003,7.0,8973.091207169791,4142,21.7,0.5,3.453,18299,497.47142028808594,false,265.6714172363281
zenotof-feces-pos,101,45,38,141.7003144,GAUSSIAN,Evolution,true,0.030743520395756816,0.04801505129240768,7.0,2.0,3.0,358.4145822334368,0.9561792417905041,1.8271289442886736,0.003,7.0,11969.317575934154,2652,13.7,0.4,3.193,13729,748.8857116699219,false,404.471435546875
zenotof-feces-pos,101,46,39,145.5168159,GAUSSIAN,Evolution,true,0.032389107009851155,0.008260811361130315,7.376581653250612,2.0,5.0,210.4104103836181,0.9120459498324507,2.1978529631191925,0.003,7.0,5527.784596023156,5221,28.5,0.5,3.764,19865,442.8285827636719,false,236.37142944335938
zenotof-feces-pos,101,47,40,148.9512122,GAUSSIAN,Evolution,true,0.04594916457885424,0.015888692696466682,7.0,2.0,10.0,216.31203315706802,0.8735846837430028,2.211508509700139,0.003,7.0,7620.022364958984,2878,19.1,0.5,3.403,12922,479.72727966308594,false,246.4953384399414
zenotof-feces-pos,101,48,41,156.6321231,GAUSSIAN,Evolution,true,0.03324459606418007,0.04143123276497836,7.0,2.0,4.0,89.96212981353261,0.8670561583633063,1.6828685942537642,0.003,7.0,8942.465511695234,11516,28.4,1.2,7.549,43522,172.88571166992188,false,99.0857162475586
zenotof-feces-pos,101,49,42,159.9280528,GAUSSIAN,Evolution,true,0.034486558853891805,0.03202966561186438,7.0,2.0,8.0,276.71532059297,0.97,1.5,0.003,7.0,12174.023603403626,2628,12.3,0.6,3.27,13515,598.8052062988281,false,312.0670928955078
zenotof-feces-pos,101,50,43,163.9573564,GAUSSIAN,Evolution,true,0.026574798859655857,0.029021591694083842,7.0,3.0,7.0,247.18337340648824,0.9133875039983841,1.7234351209842291,0.005,15.0,21875.561249389946,3640,15.6,0.6,3.993,18441,513.9047546386719,false,275.6428527832031
zenotof-feces-pos,101,51,44,170.2471585,GAUSSIAN,Evolution,true,0.027721657006781142,0.026380796195993022,7.0,2.0,5.0,104.00715141261665,0.7910898530391762,2.0111555432170674,0.003,7.0,8461.07618744944,9515,30.7,1.1,6.197,34612,212.25714111328125,false,116.4857177734375
zenotof-feces-pos,101,52,44,170.2473168,GAUSSIAN,Evolution,true,0.04046058659616897,0.022004344500775957,8.393028606274251,3.0,7.0,111.29413804729312,0.97,1.8309535065498768,0.005,15.0,18288.040100873764,6255,21.2,0.9,0.0,28154,259.19049072265625,true,126.95237731933594
zenotof-feces-pos,101,53,45,172.1395247,GAUSSIAN,Evolution,true,0.061755725010836905,0.020456384507962052,9.283290721236193,2.0,12.0,301.7089498068125,0.8013325876927657,1.5,0.003,7.0,3242.984535500621,2010,21.8,0.5,1.876,8859,612.1153869628906,false,336.32867431640625
zenotof-feces-pos,101,54,46,175.3106767,GAUSSIAN,Evolution,true,0.026574798859655857,0.029021591694083842,7.0,3.0,7.0,361.3178614266372,0.9162468870919431,1.7234351209842291,0.005,15.0,16275.256383377013,2506,13.3,0.6,3.148,13355,753.1666564941406,false,411.09523010253906
zenotof-feces-pos,101,55,47,179.7753745,GAUSSIAN,Evolution,true,0.029799063089746697,0.029021591694083842,7.0,3.0,8.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,26631.366545386696,4237,15.6,0.7,4.418,21438,393.0909118652344,false,211.30303192138672
zenotof-feces-pos,101,56,48,183.2362745,GAUSSIAN,Evolution,true,0.032389107009851155,0.01778972543570921,7.366658805556472,2.0,5.0,236.15811925433644,0.9120459498324507,2.1978529631191925,0.003,7.0,8973.091207169791,4142,21.7,0.5,3.421,18299,497.47142028808594,false,265.6714172363281
zenotof-feces-pos,101,57,49,187.2993282,GAUSSIAN,Evolution,true,0.09542195666348607,0.007737720999809584,7.0,3.0,7.0,261.52347630859305,0.778282176196982,1.5,0.005,15.0,12288.339773411417,4277,24.2,0.7,4.013,18271,507.4761962890625,false,289.6190490722656
zenotof-feces-pos,101,58,49,187.2994914,GAUSSIAN,Evolution,true,0.03977055673565969,0.02155175385706027,7.0,2.0,5.0,186.56995338299336,0.8439254253696605,1.6857476791825063,0.003,7.0,13655.179852088746,5846,24.7,0.7,0.0,25015,372.2142791748047,true,207.9000015258789
zenotof-feces-pos,101,59,50,190.6734091,GAUSSIAN,Evolution,true,0.028186930974701277,0.025802318129653484,7.0,3.0,7.0,340.5796076098205,0.9133875039983841,1.5862347615879904,0.005,15.0,16955.45107314318,2691,14.2,0.5,3.343,14164,708.8571166992188,false,384.80950927734375
zenotof-feces-pos,101,60,51,193.8142593,GAUSSIAN,Evolution,true,0.04594916457885424,0.015888692696466682,7.0,2.0,10.0,261.0398290958692,0.8735846837430028,2.211508509700139,0.003,7.0,7619.424179078477,2461,17.6,0.4,3.12,11481,566.6410522460938,false,294.1981201171875
zenotof-feces-pos,101,61,52,198.8457407,GAUSSIAN,Evolution,true,0.029799063089746697,0.036561216546669224,7.0,3.0,7.0,168.59692674782065,0.9133875039983841,1.5,0.005,15.0,27362.673536496768,5320,17.2,0.7,4.979,26153,338.8809509277344,false,186.02381134033203
zenotof-feces-pos,101,62,53,203.0017148,GAUSSIAN,Evolution,true,0.04046058659616897,0.022004344500775957,8.393028606274251,3.0,7.0,116.72871065676054,0.97,1.7878361257558817,0.005,15.0,18006.723512152716,6099,21.0,0.9,4.101,27607,267.0952453613281,false,133.09524536132812
zenotof-feces-pos,101,63,53,203.0018751,GAUSSIAN,Evolution,true,0.027721657006781142,0.026351983059807592,7.0,2.0,5.0,104.00715141261665,0.7910898530391762,2.0111555432170674,0.003,7.0,8461.07618744944,9516,30.7,1.1,0.0,34612,212.24285888671875,true,116.4857177734375
zenotof-feces-pos,101,64,54,207.9650459,GAUSSIAN,Evolution,true,0.02978208357302333,0.036561216546669224,7.0,3.0,7.0,168.59692674782065,0.9133875039983841,1.540906405893488,0.005,15.0,27543.274741336205,5270,16.9,0.7,4.909,25999,342.5,false,186.04762268066406
zenotof-feces-pos,101,65,55,215.1400308,GAUSSIAN,Evolution,true,0.03485672817922549,0.04143123276497836,7.0,2.0,4.0,89.96212981353261,0.8670561583633063,1.820068953650003,0.003,7.0,9029.728160175317,10545,27.4,1.2,7.073,40156,180.14285278320312,false,99.71428680419922
zenotof-feces-pos,101,66,55,215.1402017,GAUSSIAN,Evolution,true,0.034486558853891805,0.03202966561186438,7.0,2.0,8.0,250.96761172225166,0.97,1.5,0.003,7.0,12546.848574780868,2863,13.5,0.6,0.0,14489,547.3809814453125,true,283.4891815185547
zenotof-feces-pos,101,67,56,219.8632097,GAUSSIAN,Evolution,true,0.027514577695802983,0.02155175385706027,7.0,2.0,4.0,186.56995338299336,0.8439254253696605,1.6857476791825063,0.003,7.0,10773.296608820252,6251,28.2,0.8,4.661,25124,364.028564453125,false,207.57142639160156
zenotof-feces-pos,101,68,56,219.863286,GAUSSIAN,Evolution,true,0.09542195666348607,0.007737720999809584,7.0,3.0,7.0,261.52347630859305,0.778282176196982,1.5,0.005,15.0,12288.339773411417,4277,24.2,0.7,0.0,18271,507.4761962890625,true,289.6190490722656
zenotof-feces-pos,101,69,56,219.8632957,GAUSSIAN,Evolution,true,0.09542195666348607,0.009241757958699852,7.0,3.0,6.0,261.52347630859305,0.80658842419779,1.5,0.005,15.0,15062.951248773039,4083,22.3,0.9,0.0,18338,505.9047546386719,true,289.6666564941406
zenotof-feces-pos,101,70,57,223.4783463,GAUSSIAN,Evolution,true,0.04594916457885424,0.019658505122759372,7.0,2.0,9.0,216.31203315706802,0.8735846837430028,2.231961712646883,0.003,7.0,10060.160953401179,3227,17.6,0.6,3.583,14936,484.46319580078125,false,246.0627670288086
zenotof-feces-pos,101,71,58,227.0797526,GAUSSIAN,Evolution,true,0.032389107009851155,0.01778972543570921,7.967149709704721,2.0,5.0,225.7118227866556,0.9120459498324507,2.1978529631191925,0.003,7.0,8959.736677779541,4310,22.0,0.5,3.56,18897,478.9571533203125,false,255.5
zenotof-feces-pos,101,72,59,230.5545645,GAUSSIAN,Evolution,true,0.032389107009851155,0.02260185036580119,7.967149709704721,2.0,5.0,236.15811925433644,0.8906500809363906,2.056952668822107,0.003,7.0,9918.821316447613,4130,20.0,0.5,3.437,18793,498.3714294433594,false,265.971435546875
zenotof-feces-pos,101,73,60,234.0734882,GAUSSIAN,Evolution,true,0.032389107009851155,0.01401991300941652,7.967149709704721,2.0,5.0,236.15811925433644,0.9120459498324507,2.1978529631191925,0.003,7.0,8093.824799169353,4244,22.8,0.5,3.48,18299,495.77142333984375,false,265.92857360839844
zenotof-feces-pos,101,74,61,239.559835,GAUSSIAN,Evolution,true,0.026574798859655857,0.029021591694083842,7.0,3.0,7.0,141.84691245173752,0.9133875039983841,1.6293521423819857,0.005,15.0,26720.58821950892,6378,20.1,0.7,5.421,29812,283.5238037109375,false,157.0
zenotof-feces-pos,101,75,61,239.5599891,GAUSSIAN,Evolution,true,0.026574798859655857,0.029021591694083842,7.0,3.0,7.0,141.84691245173752,0.9133875039983841,1.6293521423819857,0.005,15.0,26720.58821950892,6378,20.1,0.7,0.0,29812,283.5238037109375,true,157.0
zenotof-feces-pos,101,76,61,239.5599982,GAUSSIAN,Evolution,true,0.030743520395756816,0.04801505129240768,7.0,2.0,5.0,358.4145822334368,0.9561792417905041,1.8271289442886736,0.003,7.0,11990.278073695732,2644,13.6,0.4,0.0,13705,749.528564453125,true,403.971435546875
zenotof-feces-pos,101,77,62,243.5800102,GAUSSIAN,Evolution,true,0.056878193912830846,0.029021591694083842,7.0,3.0,7.0,241.1014030233429,0.9133875039983841,1.5,0.005,15.0,25319.780753968254,3697,14.6,0.6,3.982,19152,499.5238037109375,false,267.0
zenotof-feces-pos,101,78,63,246.7502706,GAUSSIAN,Evolution,true,0.06012961263517799,0.014053942003661474,8.181136112908218,4.0,4.0,247.74603951213447,0.8102132091681469,1.8406932644672604,0.008,15.0,13502.082548206005,4528,22.7,0.8,3.129,20485,486.8857116699219,false,275.44285583496094
zenotof-feces-pos,101,79,64,250.7352707,GAUSSIAN,Evolution,true,0.09542195666348607,0.007737720999809584,7.0,3.0,7.0,261.52347630859305,0.778282176196982,1.532267409900195,0.005,15.0,12378.096257567418,4238,24.1,0.7,3.939,18170,507.952392578125,false,289.21429443359375
zenotof-feces-pos,101,80,64,250.7353701,GAUSSIAN,Evolution,true,0.029799063089746697,0.036561216546669224,7.0,3.0,7.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,27056.252385192725,4684,16.0,0.6,0.0,23583,394.5952453613281,true,212.5
zenotof-feces-pos,101,81,64,250.7353799,GAUSSIAN,Evolution,true,0.02978208357302333,0.036561216546669224,7.0,3.0,7.0,168.59692674782065,0.9133875039983841,1.540906405893488,0.005,15.0,27543.274741336205,5270,16.9,0.7,0.0,25999,342.5,true,186.04762268066406
zenotof-feces-pos,101,82,65,255.453731,GAUSSIAN,Evolution,true,0.029799063089746697,0.039476863747372026,7.0,3.0,7.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,27206.41563838358,4665,15.8,0.6,4.667,23583,395.3809509277344,false,212.45238494873047
zenotof-feces-pos,101,83,65,255.4538795,GAUSSIAN,Evolution,true,0.032389107009851155,0.01778972543570921,7.967149709704721,2.0,5.0,236.15811925433644,0.9120459498324507,2.1978529631191925,0.003,7.0,8973.091207169791,4142,21.7,0.5,0.0,18299,497.47142028808594,true,265.6714172363281
zenotof-feces-pos,101,84,65,255.4538895,GAUSSIAN,Evolution,true,0.02978208357302333,0.036561216546669224,7.0,3.0,7.0,168.59692674782065,0.9133875039983841,1.540906405893488,0.005,15.0,27543.274741336205,5270,16.9,0.7,0.0,25999,342.5,true,186.04762268066406
zenotof-feces-pos,101,85,66,259.8668301,GAUSSIAN,Evolution,true,0.02978208357302333,0.036561216546669224,7.0,3.0,7.0,199.33597276735532,0.9133875039983841,1.540906405893488,0.005,15.0,26565.7845962291,4425,15.5,0.6,4.372,22488,418.9047546386719,false,223.04762268066406
zenotof-feces-pos,101,86,67,264.7712685,GAUSSIAN,Evolution,true,0.02978208357302333,0.036561216546669224,7.0,3.0,6.0,168.59692674782065,0.9133875039983841,1.540906405893488,0.005,15.0,28172.23161543098,5379,17.0,0.8,4.848,26544,338.28570556640625,false,186.14286041259766
zenotof-feces-pos,101,87,68,269.2801469,GAUSSIAN,Evolution,true,0.02978208357302333,0.036561216546669224,7.0,3.0,7.0,204.2591993094418,0.9133875039983841,1.540906405893488,0.005,15.0,26148.119036801454,4326,15.4,0.6,4.465,22010,428.23809814453125,false,227.57142639160156
zenotof-feces-pos,101,88,69,273.9671014,GAUSSIAN,Evolution,true,0.04046058659616897,0.022004344500775957,7.787831914638879,3.0,8.0,111.29413804729312,0.97,1.8309535065498768,0.005,15.0,24425.238663103737,5444,20.2,0.8,4.637,25073,266.27488708496094,false,128.37229919433594
zenotof-feces-pos,101,89,69,273.9671981,GAUSSIAN,Evolution,true,0.032389107009851155,0.02260185036580119,7.967149709704721,2.0,5.0,236.15811925433644,0.8906500809363906,2.0342884909748555,0.003,7.0,9959.936551724139,4144,20.1,0.5,0.0,18850,497.47142028808594,true,265.6000061035156
zenotof-feces-pos,101,90,70,277.5172972,GAUSSIAN,Evolution,true,0.032389107009851155,0.00946960698745691,7.967149709704721,2.0,5.0,236.15811925433644,0.9120459498324507,2.1978529631191925,0.003,7.0,6853.795344007869,4541,26.1,0.5,3.477,18299,489.20001220703125,false,266.6856994628906
zenotof-feces-pos,101,91,71,282.3722356,GAUSSIAN,Evolution,true,0.029799063089746697,0.034748509066953065,7.0,3.0,7.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,26804.060721706315,4708,16.4,0.6,4.808,23583,392.23809814453125,false,212.23809051513672
zenotof-feces-pos,101,92,72,286.8224048,GAUSSIAN,Evolution,true,0.027197125000095086,0.036561216546669224,7.0,3.0,7.0,199.33597276735532,0.9133875039983841,1.540906405893488,0.005,15.0,26481.0747509783,4428,15.5,0.6,4.408,22488,418.78570556640625,false,223.04762268066406
zenotof-feces-pos,101,93,72,286.8225041,GAUSSIAN,Evolution,true,0.09542195666348607,0.009241757958699852,7.0,3.0,6.0,261.52347630859305,0.80658842419779,1.5,0.005,15.0,15062.951248773039,4083,22.3,0.9,0.0,18338,505.9047546386719,true,289.6666564941406
zenotof-feces-pos,101,94,73,290.7327009,GAUSSIAN,Evolution,true,0.1241806906477417,0.007737720999809584,7.0,3.0,7.0,261.52347630859305,0.778282176196982,1.5,0.005,15.0,12289.313095835423,4148,23.6,0.8,3.867,17937,511.45237731933594,false,289.7380828857422
zenotof-feces-pos,101,95,74,295.4755867,GAUSSIAN,Evolution,true,0.03977055673565969,0.02155175385706027,7.0,2.0,4.0,186.56995338299336,0.8439254253696605,1.6857476791825063,0.003,7.0,13505.025645103575,5901,24.9,0.8,4.683,25151,370.6856994628906,false,207.85714721679688
zenotof-feces-pos,101,96,75,300.3653596,GAUSSIAN,Evolution,true,0.04917423412609652,0.034748509066953065,7.0,3.0,7.0,174.119996673415,0.9085709074752515,1.5786279550322124,0.005,15.0,29808.838794025593,5072,16.6,0.7,4.837,25241,353.7857208251953,false,191.5238037109375
zenotof-feces-pos,101,97,76,304.8673717,GAUSSIAN,Evolution,true,0.02978208357302333,0.036561216546669224,7.0,3.0,7.0,204.2591993094418,0.9133875039983841,1.5207729616684271,0.005,15.0,26146.453832910476,4344,15.5,0.6,4.46,22072,426.40476989746094,false,227.1666717529297
zenotof-feces-pos,101,98,76,304.867469,GAUSSIAN,Evolution,true,0.029799063089746697,0.034748509066953065,7.0,3.0,7.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,26804.060721706315,4708,16.4,0.6,0.0,23583,392.23809814453125,true,212.23809051513672
zenotof-feces-pos,101,99,76,304.8674809,GAUSSIAN,Evolution,true,0.04594916457885424,0.015888692696466682,7.0,2.0,10.0,216.31203315706802,0.8735846837430028,2.211508509700139,0.003,7.0,7620.022364958984,2878,19.1,0.5,0.0,12922,479.72727966308594,true,246.4953384399414
zenotof-feces-pos,101,100,77,306.4070862,GAUSSIAN,Evolution,true,0.02978208357302333,0.036561216546669224,28.505341661000244,3.0,7.0,168.59692674782065,0.9133875039983841,1.540906405893488,0.005,15.0,4146.939028576332,4777,17.1,1.6,1.502,23306,374.0952453613281,false,189.3095245361328
zenotof-feces-pos,101,101,78,311.4823271,GAUSSIAN,Evolution,true,0.04917423412609652,0.04100839799983765,7.0,3.0,7.0,174.119996673415,0.9085709074752515,1.7258552240321057,0.005,15.0,30132.49562834925,4965,16.1,0.6,5.025,24819,359.6190490722656,false,191.47618865966797
zenotof-feces-pos,101,102,79,316.5549545,GAUSSIAN,Evolution,true,0.04917423412609652,0.04100839799983765,7.0,3.0,6.0,171.3584617106178,0.9085709074752515,1.7258552240321057,0.005,15.0,30592.780588074078,5112,16.1,0.7,5.011,25541,352.19049072265625,false,189.04762268066406
zenotof-feces-pos,101,103,79,316.555109,GAUSSIAN,Evolution,true,0.029799063089746697,0.029021591694083842,7.0,3.0,7.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,26225.126616630623,4760,17.1,0.6,0.0,23583,387.6666717529297,true,211.54761505126953
zenotof-feces-pos,101,104,80,318.5192325,GAUSSIAN,Evolution,true,0.029799063089746697,0.034748509066953065,17.376273574922784,3.0,7.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,6710.153461036134,4610,16.4,1.0,1.924,22970,403.2857208251953,false,213.23809814453125
